User_ID,가입일자,가입경로,기기,알림수신동의여부,signup_during_outage,total_events,active_days,last_active_date,routine_types_used,onboard_completed,days_to_onboard,active_days_7d,routine_count_7d,challenge_join_7d,challenge_explore_7d,notif_received,notif_opened,notif_open_rate,notif_ad_count,retained_d30,retained_d30_onboard,is_zero_event,consent_revoked,d30_window_hit_outage
U0011505,2025-01-29,오가닉,Android,동의,False,4,1,2025-01-29,1,False,,1,1,False,False,1,1,1.0,0,False,,False,False,False
U0011506,2025-05-24,퍼포먼스광고,iOS,동의,False,82,12,2025-06-09,4,True,0.0,7,21,True,True,12,0,,10,False,False,False,False,False
U0011507,2025-04-26,퍼포먼스광고,iOS,동의,False,167,41,2025-06-30,4,False,,7,8,False,False,41,3,0.07317073170731707,24,True,,False,False,False
U0011508,2025-03-12,오가닉,iOS,동의,True,486,79,2025-06-09,4,True,0.0,6,28,True,True,79,5,0.06329113924050633,34,True,True,False,False,False
U0011509,2025-03-18,퍼포먼스광고,iOS,동의,False,70,9,2025-03-26,4,False,,7,16,True,True,9,1,0.1111111111111111,2,False,,False,False,False
U0011510,2025-03-26,퍼포먼스광고,iOS,Unknown,False,48,10,2025-04-04,4,True,0.0,7,10,True,True,10,0,,0,False,False,False,True,False
U0011511,2025-04-29,오가닉,iOS,동의,False,89,19,2025-05-17,4,False,,7,16,True,True,19,1,0.05263157894736842,13,False,,False,False,False
U0011512,2025-01-15,퍼포먼스광고,iOS,동의,False,68,14,2025-02-01,4,False,,7,13,True,True,14,0,,2,False,,False,False,False
U0011513,2025-04-21,오가닉,iOS,동의,False,152,11,2025-05-01,4,True,0.0,7,31,True,True,11,1,0.09090909090909091,5,False,False,False,False,False
U0011514,2025-04-10,퍼포먼스광고,iOS,미동의,False,11,1,2025-04-10,3,True,0.0,1,3,True,True,0,0,,0,False,False,False,False,False
U0011515,2025-03-31,퍼포먼스광고,iOS,동의,False,76,10,2025-04-09,4,True,0.0,7,14,True,True,10,2,0.2,2,False,False,False,False,False
U0011516,2025-01-28,퍼포먼스광고,iOS,동의,False,239,54,2025-04-27,4,True,0.0,7,18,True,True,54,6,0.1111111111111111,15,True,True,False,False,False
U0011517,2025-02-12,오가닉,Android,동의,False,635,80,2025-05-12,4,False,,7,32,True,True,80,11,0.1375,27,False,,False,False,True
U0011518,2025-03-12,퍼포먼스광고,Android,동의,True,0,0,,0,False,,0,0,False,False,0,0,,0,False,,True,True,False
U0011519,2025-05-23,오가닉,Android,동의,False,51,10,2025-06-05,4,True,0.0,7,9,True,True,10,1,0.1,9,False,False,False,True,False
U0011520,2025-02-14,퍼포먼스광고,iOS,동의,False,19,3,2025-02-16,4,False,,3,6,False,False,3,1,0.3333333333333333,0,False,,False,False,True
U0011521,2025-02-10,오가닉,iOS,동의,False,41,8,2025-02-17,4,False,,7,8,True,True,8,1,0.125,0,False,,False,False,True
U0011522,2025-01-16,오가닉,iOS,동의,False,594,78,2025-04-15,4,True,0.0,7,35,True,True,78,10,0.1282051282051282,19,True,True,False,False,False
U0011523,2025-04-03,Unknown,iOS,동의,False,406,77,2025-06-30,4,True,0.0,7,13,True,True,77,8,0.1038961038961039,35,True,True,False,False,False
U0011524,2025-01-01,오가닉,Android,미동의,False,149,58,2025-03-31,4,True,0.0,7,7,False,False,0,0,,0,True,True,False,False,False
U0011525,2025-02-17,퍼포먼스광고,Android,동의,False,238,60,2025-05-17,4,True,0.0,7,11,True,True,60,8,0.13333333333333333,26,True,True,False,True,False
U0011526,2025-02-23,오가닉,iOS,동의,False,214,57,2025-05-23,4,True,0.0,7,9,False,False,56,4,0.07142857142857142,20,True,True,False,False,False
U0011527,2025-02-05,오가닉,iOS,미동의,False,153,21,2025-02-25,4,True,0.0,7,23,False,False,0,0,,0,False,False,False,False,False
U0011528,2025-04-14,퍼포먼스광고,Android,동의,False,40,9,2025-04-22,2,False,,7,6,False,False,9,0,,4,False,,False,False,False
U0011529,2025-02-22,퍼포먼스광고,iOS,동의,False,55,11,2025-03-09,4,False,,7,15,True,True,11,2,0.18181818181818182,3,False,,False,False,False
U0011530,2025-03-10,오가닉,Android,동의,True,532,79,2025-06-07,4,False,,3,20,True,True,79,6,0.0759493670886076,40,True,,False,False,False
U0011531,2025-02-01,오가닉,iOS,미동의,False,214,58,2025-05-01,4,True,0.0,7,14,True,True,0,0,,0,True,True,False,False,False
U0011532,2025-01-05,오가닉,Android,미동의,False,137,40,2025-02-27,4,True,0.0,7,12,True,True,0,0,,0,True,True,False,False,False
U0011533,2025-01-12,오가닉,iOS,동의,False,28,6,2025-01-17,4,True,0.0,6,8,True,True,6,0,,0,False,False,False,False,False
U0011534,2025-01-15,퍼포먼스광고,iOS,동의,False,12,2,2025-01-16,3,False,,2,6,False,False,2,0,,0,False,,False,False,False
U0011535,2025-01-18,오가닉,Android,미동의,False,418,77,2025-04-17,4,False,,7,26,True,True,0,0,,0,True,,False,False,False
U0011536,2025-02-04,퍼포먼스광고,Android,미동의,False,472,79,2025-05-04,4,False,,7,25,True,True,0,0,,0,True,,False,False,False
U0011537,2025-02-10,오가닉,Android,동의,False,22,3,2025-02-12,4,False,,3,8,True,True,3,1,0.3333333333333333,0,False,,False,False,True
U0011538,2025-02-15,오가닉,iOS,동의,False,31,6,2025-02-20,4,True,0.0,6,9,True,True,6,1,0.16666666666666666,1,False,False,False,False,False
U0011539,2025-01-25,퍼포먼스광고,Android,미동의,False,67,5,2025-01-29,4,True,0.0,5,16,True,True,0,0,,0,False,False,False,False,False
U0011540,2025-01-24,퍼포먼스광고,iOS,동의,False,3,1,2025-01-24,0,False,,1,0,False,False,1,0,,0,False,,False,False,False
U0011541,2025-02-20,퍼포먼스광고,iOS,미동의,False,24,5,2025-02-24,4,False,,5,10,True,True,0,0,,0,False,,False,False,False
U0011542,2025-04-20,퍼포먼스광고,Android,동의,False,449,64,2025-06-30,4,True,0.0,7,14,True,True,64,6,0.09375,39,True,True,False,False,False
U0011543,2025-02-15,퍼포먼스광고,Android,동의,False,17,1,2025-02-15,2,True,0.0,1,3,True,True,1,0,,0,False,False,False,False,False
U0011544,2025-02-03,퍼포먼스광고,iOS,동의,False,518,81,2025-05-03,4,False,,7,18,True,True,81,6,0.07407407407407407,25,True,,False,False,False
U0011545,2025-03-15,오가닉,iOS,동의,False,479,77,2025-06-12,4,False,,7,22,False,False,77,8,0.1038961038961039,36,True,,False,False,False
U0011546,2025-03-19,오가닉,iOS,미동의,False,51,14,2025-04-01,4,False,,7,11,True,True,0,0,,0,False,,False,False,False
U0011547,2025-02-12,퍼포먼스광고,Android,동의,False,246,67,2025-05-10,4,True,0.0,7,10,True,True,66,4,0.06060606060606061,29,True,True,False,False,True
U0011548,2025-02-19,퍼포먼스광고,Android,동의,False,254,60,2025-05-19,4,True,0.0,7,18,False,False,59,8,0.13559322033898305,23,True,True,False,False,False
U0011549,2025-01-08,퍼포먼스광고,Android,미동의,False,28,7,2025-01-14,4,True,0.0,7,12,False,False,0,0,,0,False,False,False,False,False
U0011550,2025-02-01,퍼포먼스광고,iOS,동의,False,501,78,2025-05-01,4,True,0.0,7,19,True,True,78,9,0.11538461538461539,21,True,True,False,False,False
U0011551,2025-04-29,퍼포먼스광고,iOS,미동의,False,124,19,2025-05-18,4,False,,7,30,True,True,0,0,,0,False,,False,False,False
U0011552,2025-01-25,퍼포먼스광고,iOS,미동의,False,23,3,2025-01-27,4,True,0.0,3,9,True,True,0,0,,0,False,False,False,False,False
U0011553,2025-05-12,퍼포먼스광고,iOS,동의,False,29,5,2025-05-16,2,True,0.0,5,3,True,True,5,0,,4,False,False,False,False,False
U0011554,2025-02-22,오가닉,iOS,미동의,False,16,3,2025-02-24,3,True,0.0,3,8,False,False,0,0,,0,False,False,False,False,False
U0011555,2025-01-06,오가닉,iOS,동의,False,16,2,2025-01-07,3,True,0.0,2,7,False,False,2,0,,0,False,False,False,False,False
U0011556,2025-02-21,오가닉,iOS,동의,False,209,57,2025-05-20,4,True,0.0,7,9,True,True,57,5,0.08771929824561403,24,True,True,False,False,False
U0011557,2025-05-07,퍼포먼스광고,iOS,동의,False,8,2,2025-05-08,2,False,,2,3,False,False,2,0,,1,False,,False,False,False
U0011558,2025-01-06,퍼포먼스광고,Android,미동의,False,4,1,2025-01-06,1,False,,1,2,False,False,0,0,,0,False,,False,False,False
U0011559,2025-04-05,오가닉,iOS,동의,False,198,28,2025-05-02,4,False,,7,8,True,True,28,4,0.14285714285714285,13,False,,False,True,False
U0011560,2025-03-19,오가닉,Android,미동의,False,36,10,2025-03-28,4,False,,7,15,True,False,0,0,,0,False,,False,False,False
U0011561,2025-01-18,오가닉,iOS,동의,False,30,5,2025-01-22,3,True,0.0,5,13,False,False,5,1,0.2,0,False,False,False,True,False
U0011562,2025-02-27,퍼포먼스광고,iOS,미동의,False,381,80,2025-05-27,4,True,0.0,7,18,True,True,0,0,,0,True,True,False,False,False
U0011563,2025-01-06,오가닉,Android,동의,False,5,1,2025-01-06,1,False,,1,1,True,True,1,0,,0,False,,False,False,False
U0011564,2025-04-06,오가닉,Android,동의,False,491,74,2025-06-30,4,True,0.0,7,19,True,True,74,9,0.12162162162162163,28,True,True,False,False,False
U0011565,2025-04-06,오가닉,iOS,동의,False,37,4,2025-04-09,4,False,,4,12,False,False,4,1,0.25,0,False,,False,True,False
U0011566,2025-01-10,오가닉,Android,동의,False,6,1,2025-01-10,1,False,,1,2,False,False,1,0,,0,False,,False,False,False
U0011567,2025-04-29,오가닉,Android,동의,False,97,18,2025-05-19,4,True,0.0,7,16,True,True,18,2,0.1111111111111111,6,False,False,False,False,False
U0011568,2025-01-27,퍼포먼스광고,iOS,Unknown,False,508,76,2025-04-26,4,True,0.0,7,20,True,True,76,12,0.15789473684210525,21,True,True,False,False,False
U0011569,2025-02-06,오가닉,iOS,동의,False,134,12,2025-02-18,4,False,,7,33,True,True,12,2,0.16666666666666666,1,False,,False,False,False
U0011570,2025-01-20,오가닉,iOS,동의,False,3,1,2025-01-20,0,False,,1,0,False,False,1,0,,0,False,,False,True,False
U0011571,2025-02-15,퍼포먼스광고,iOS,동의,False,56,9,2025-02-25,4,False,,7,17,True,True,9,2,0.2222222222222222,1,False,,False,True,False
U0011572,2025-01-27,오가닉,iOS,동의,False,6,1,2025-01-27,1,False,,1,1,True,True,1,0,,0,False,,False,False,False
U0011573,2025-02-07,퍼포먼스광고,Android,미동의,False,34,10,2025-02-17,4,True,0.0,7,15,False,False,0,0,,0,False,False,False,False,False
U0011574,2025-03-24,오가닉,iOS,미동의,False,27,8,2025-03-31,4,False,,7,10,False,False,0,0,,0,False,,False,False,False
U0011575,2025-05-22,퍼포먼스광고,iOS,동의,False,9,1,2025-05-22,2,False,,1,2,True,True,1,0,,1,False,,False,False,False
U0011576,2025-03-12,퍼포먼스광고,Android,미동의,True,0,0,,0,False,,0,0,False,False,0,0,,0,False,,True,False,False
U0011577,2025-02-01,퍼포먼스광고,iOS,동의,False,59,15,2025-02-19,4,True,0.0,7,6,False,True,15,0,,2,False,False,False,False,False
U0011578,2025-03-09,퍼포먼스광고,Android,미동의,False,4,1,2025-03-09,2,True,0.0,1,2,False,False,0,0,,0,False,False,False,False,False
U0011579,2025-02-10,퍼포먼스광고,iOS,미동의,False,12,1,2025-02-10,3,False,,1,4,True,True,0,0,,0,False,,False,True,True
U0011580,2025-03-20,오가닉,Android,미동의,False,49,10,2025-03-31,4,True,0.0,7,19,False,False,0,0,,0,False,False,False,False,False
U0011581,2025-02-27,퍼포먼스광고,iOS,미동의,False,46,7,2025-03-05,4,False,,7,13,True,True,0,0,,0,False,,False,False,False
U0011582,2025-01-25,오가닉,iOS,Unknown,False,58,9,2025-02-02,4,True,0.0,7,18,False,True,9,2,0.2222222222222222,2,False,False,False,False,False
U0011583,2025-02-01,퍼포먼스광고,Android,동의,False,242,56,2025-05-01,4,False,,7,12,False,False,55,9,0.16363636363636364,10,True,,False,False,False
U0011584,2025-03-30,퍼포먼스광고,iOS,미동의,False,434,82,2025-06-27,4,True,0.0,7,23,True,True,0,0,,0,True,True,False,False,False
U0011585,2025-03-30,퍼포먼스광고,Android,Unknown,False,22,5,2025-04-03,3,False,,5,7,False,False,5,0,,1,False,,False,True,False
U0011586,2025-05-18,퍼포먼스광고,iOS,미동의,False,11,1,2025-05-18,2,False,,1,3,True,True,0,0,,0,False,,False,True,False
U0011587,2025-02-11,오가닉,iOS,동의,False,76,7,2025-02-17,4,False,,7,27,True,True,7,1,0.14285714285714285,2,False,,False,False,True
U0011588,2025-01-28,퍼포먼스광고,Android,동의,False,37,5,2025-02-01,4,False,,5,14,True,True,5,1,0.2,0,False,,False,True,False
U0011589,2025-03-26,퍼포먼스광고,iOS,미동의,False,6,1,2025-03-26,3,False,,1,4,False,False,0,0,,0,False,,False,False,False
U0011590,2025-02-08,퍼포먼스광고,Android,동의,False,53,10,2025-02-19,4,False,,7,13,False,False,10,3,0.3,0,False,,False,False,True
U0011591,2025-02-04,오가닉,iOS,미동의,False,172,61,2025-05-04,4,False,,7,10,False,False,0,0,,0,True,,False,False,False
U0011592,2025-04-02,퍼포먼스광고,iOS,동의,False,39,7,2025-04-08,4,False,,7,11,True,True,7,0,,2,False,,False,True,False
U0011593,2025-01-01,퍼포먼스광고,iOS,동의,False,37,3,2025-01-03,4,False,,3,16,True,True,3,0,,0,False,,False,False,False
U0011594,2025-01-03,퍼포먼스광고,iOS,미동의,False,162,56,2025-03-31,4,True,0.0,7,7,True,True,0,0,,0,True,True,False,False,False
U0011595,2025-02-01,퍼포먼스광고,Android,동의,False,305,65,2025-05-01,4,False,,7,18,True,True,64,8,0.125,17,True,,False,False,False
U0011596,2025-03-27,퍼포먼스광고,iOS,미동의,False,34,10,2025-04-09,4,True,0.0,7,11,True,True,0,0,,0,False,False,False,False,False
U0011597,2025-05-22,오가닉,iOS,미동의,False,8,1,2025-05-22,3,False,,1,4,True,False,0,0,,0,False,,False,True,False
U0011598,2025-01-12,퍼포먼스광고,Android,미동의,False,15,3,2025-01-14,4,False,,3,7,False,False,0,0,,0,False,,False,False,False
U0011599,2025-02-02,퍼포먼스광고,Android,동의,False,63,14,2025-02-15,4,True,0.0,7,10,True,True,14,2,0.14285714285714285,1,False,False,False,True,False
U0011600,2025-05-26,퍼포먼스광고,iOS,미동의,False,250,33,2025-06-29,4,False,,7,25,True,True,0,0,,0,True,,False,False,False
U0011601,2025-01-24,퍼포먼스광고,iOS,미동의,False,222,58,2025-04-23,4,True,0.0,7,22,True,True,0,0,,0,True,True,False,False,False
U0011602,2025-05-19,오가닉,Android,미동의,False,118,28,2025-06-23,4,True,0.0,7,16,True,True,0,0,,0,True,True,False,False,False
U0011603,2025-03-12,오가닉,iOS,미동의,True,19,6,2025-03-19,4,False,,5,5,False,False,0,0,,0,False,,False,True,False
U0011604,2025-04-23,퍼포먼스광고,Android,동의,False,56,7,2025-04-29,4,False,,7,22,True,True,7,1,0.14285714285714285,3,False,,False,False,False
U0011605,2025-02-16,오가닉,iOS,동의,False,11,1,2025-02-16,3,False,,1,4,True,True,1,1,1.0,0,False,,False,False,False
U0011606,2025-04-13,퍼포먼스광고,iOS,동의,False,256,53,2025-06-30,4,False,,7,15,True,True,53,2,0.03773584905660377,28,True,,False,False,False
U0011607,2025-05-10,퍼포먼스광고,iOS,동의,False,151,37,2025-06-30,4,True,0.0,7,6,True,True,37,5,0.13513513513513514,27,True,True,False,False,False
U0011608,2025-01-11,오가닉,Android,동의,False,113,16,2025-01-26,4,False,,7,25,False,False,16,1,0.0625,1,False,,False,False,False
U0011609,2025-02-27,퍼포먼스광고,Android,동의,False,493,80,2025-05-27,4,True,0.0,7,19,False,False,80,9,0.1125,39,True,True,False,False,False
U0011610,2025-04-28,오가닉,iOS,동의,False,59,15,2025-05-14,4,False,,7,10,False,False,15,1,0.06666666666666667,9,False,,False,False,False
U0011611,2025-02-19,퍼포먼스광고,Android,동의,False,309,55,2025-05-19,4,False,,7,26,True,True,54,8,0.14814814814814814,19,True,,False,False,False
U0011612,2025-05-18,퍼포먼스광고,iOS,미동의,False,13,3,2025-05-20,4,False,,3,6,True,True,0,0,,0,False,,False,False,False
U0011613,2025-03-08,퍼포먼스광고,iOS,미동의,False,22,3,2025-03-23,3,True,0.0,2,8,True,True,1,0,,0,False,False,False,False,False
U0011614,2025-01-18,퍼포먼스광고,iOS,동의,False,536,81,2025-04-17,4,True,0.0,7,17,True,True,81,11,0.13580246913580246,18,True,True,False,False,False
U0011615,2025-02-17,오가닉,iOS,동의,False,35,8,2025-02-25,4,True,0.0,7,9,False,False,8,0,,1,False,False,False,False,False
U0011616,2025-01-27,오가닉,iOS,미동의,False,219,61,2025-04-26,4,False,,7,16,True,True,0,0,,0,True,,False,False,False
U0011617,2025-02-08,오가닉,iOS,미동의,False,426,81,2025-05-08,4,True,0.0,7,18,True,True,0,0,,0,True,True,False,False,True
U0011618,2025-02-12,퍼포먼스광고,iOS,동의,False,8,2,2025-02-13,3,False,,2,3,False,False,2,0,,0,False,,False,False,True
U0011619,2025-03-22,퍼포먼스광고,iOS,미동의,False,50,13,2025-04-05,4,False,,7,14,True,True,0,0,,0,False,,False,True,False
U0011620,2025-02-13,퍼포먼스광고,iOS,동의,False,412,75,2025-05-13,4,False,,7,12,True,True,74,11,0.14864864864864866,27,True,,False,False,True
U0011621,2025-03-02,퍼포먼스광고,iOS,미동의,False,400,76,2025-05-30,4,False,,7,22,True,True,0,0,,0,True,,False,False,False
U0011622,2025-01-12,퍼포먼스광고,iOS,미동의,False,86,8,2025-01-19,4,False,,7,19,True,True,0,0,,0,False,,False,False,False
U0011623,2025-05-20,오가닉,Android,미동의,False,57,5,2025-05-24,4,False,,5,17,True,True,0,0,,0,False,,False,False,False
U0011624,2025-04-07,오가닉,Android,미동의,False,8,1,2025-04-07,3,False,,1,5,False,False,0,0,,0,False,,False,False,False
U0011625,2025-02-27,퍼포먼스광고,iOS,동의,False,509,75,2025-05-27,4,False,,7,25,True,True,75,13,0.17333333333333334,38,True,,False,False,False
U0011626,2025-04-10,퍼포먼스광고,iOS,미동의,False,14,5,2025-04-14,4,False,,5,6,False,False,0,0,,0,False,,False,False,False
U0011627,2025-02-01,퍼포먼스광고,iOS,미동의,False,38,7,2025-02-07,4,True,0.0,7,15,True,True,0,0,,0,False,False,False,False,False
U0011628,2025-02-22,퍼포먼스광고,Android,동의,False,11,1,2025-02-22,3,True,0.0,1,4,False,False,1,0,,0,False,False,False,False,False
U0011629,2025-03-18,퍼포먼스광고,Android,동의,False,194,49,2025-06-15,4,True,0.0,7,8,True,True,49,7,0.14285714285714285,26,True,True,False,False,False
U0011630,2025-05-14,퍼포먼스광고,Android,동의,False,344,45,2025-06-30,4,False,,7,19,False,False,45,4,0.08888888888888889,29,True,,False,False,False
U0011631,2025-04-27,퍼포먼스광고,iOS,미동의,False,10,1,2025-04-27,4,False,,1,7,False,False,0,0,,0,False,,False,True,False
U0011632,2025-05-02,오가닉,Android,미동의,False,321,53,2025-06-30,4,False,,7,29,True,True,0,0,,0,True,,False,True,False
U0011633,2025-02-20,오가닉,iOS,동의,False,28,5,2025-02-24,3,False,,5,8,False,False,5,2,0.4,0,False,,False,False,False
U0011634,2025-02-12,퍼포먼스광고,iOS,미동의,False,152,53,2025-05-12,4,False,,7,11,False,False,0,0,,0,True,,False,False,True
U0011635,2025-04-27,오가닉,iOS,동의,False,43,8,2025-05-04,4,True,0.0,7,15,True,True,8,0,,5,False,False,False,False,False
U0011636,2025-02-26,오가닉,Android,동의,False,15,2,2025-02-27,3,False,,2,4,True,True,2,0,,0,False,,False,False,False
U0011637,2025-02-08,퍼포먼스광고,iOS,동의,False,9,2,2025-02-09,3,False,,2,3,False,False,2,0,,0,False,,False,False,True
U0011638,2025-05-09,퍼포먼스광고,Android,동의,False,138,34,2025-06-30,4,True,0.0,7,7,True,True,34,1,0.029411764705882353,24,True,True,False,False,False
U0011639,2025-02-09,Unknown,iOS,미동의,False,101,9,2025-02-17,4,False,,7,30,True,True,0,0,,0,False,,False,False,True
U0011640,2025-02-14,퍼포먼스광고,iOS,동의,False,294,58,2025-05-14,4,True,0.0,7,14,True,True,58,5,0.08620689655172414,19,True,True,False,False,True
U0011641,2025-02-23,퍼포먼스광고,Android,동의,False,25,3,2025-02-25,2,False,,3,4,True,True,3,1,0.3333333333333333,1,False,,False,True,False
U0011642,2025-03-28,퍼포먼스광고,Android,동의,False,11,1,2025-03-28,3,False,,1,4,False,False,1,1,1.0,0,False,,False,False,False
U0011643,2025-01-07,퍼포먼스광고,iOS,미동의,False,9,2,2025-01-08,1,True,0.0,2,2,True,True,0,0,,0,False,False,False,False,False
U0011644,2025-02-18,퍼포먼스광고,iOS,동의,False,521,81,2025-05-17,4,True,0.0,7,15,True,True,80,7,0.0875,31,True,True,False,False,False
U0011645,2025-01-23,퍼포먼스광고,iOS,미동의,False,8,2,2025-01-24,2,True,0.0,2,2,False,False,0,0,,0,False,False,False,False,False
U0011646,2025-02-24,오가닉,Android,미동의,False,383,75,2025-05-24,4,False,,7,34,True,False,0,0,,0,True,,False,False,False
U0011647,2025-04-07,오가닉,Android,동의,False,104,11,2025-04-18,4,False,,7,21,True,True,11,4,0.36363636363636365,4,False,,False,False,False
U0011648,2025-01-28,오가닉,iOS,동의,False,12,2,2025-01-29,3,True,0.0,2,3,False,False,2,0,,0,False,False,False,True,False
U0011649,2025-02-04,퍼포먼스광고,iOS,동의,False,13,3,2025-02-06,2,False,,3,2,False,False,3,0,,0,False,,False,False,False
U0011650,2025-01-19,퍼포먼스광고,iOS,동의,False,18,3,2025-01-21,3,False,,3,5,True,True,3,1,0.3333333333333333,0,False,,False,False,False
U0011651,2025-02-15,오가닉,iOS,동의,False,43,7,2025-02-21,4,True,0.0,7,17,True,False,7,1,0.14285714285714285,2,False,False,False,False,False
U0011652,2025-01-22,오가닉,iOS,동의,False,13,1,2025-01-22,2,False,,1,3,True,True,1,0,,0,False,,False,False,False
U0011653,2025-02-27,퍼포먼스광고,Android,동의,False,5,1,2025-02-27,2,False,,1,2,False,False,1,0,,0,False,,False,False,False
U0011654,2025-05-20,퍼포먼스광고,Android,동의,False,22,3,2025-05-22,3,True,0.0,3,8,True,True,3,0,,1,False,False,False,False,False
U0011655,2025-02-15,오가닉,iOS,Unknown,False,22,3,2025-02-17,4,False,,3,5,True,True,3,1,0.3333333333333333,0,False,,False,True,False
U0011656,2025-05-12,퍼포먼스광고,iOS,미동의,False,5,1,2025-05-12,0,True,0.0,1,0,False,False,0,0,,0,False,False,False,True,False
U0011657,2025-02-02,퍼포먼스광고,iOS,동의,False,14,2,2025-02-03,2,False,,2,3,False,False,2,1,0.5,0,False,,False,False,False
U0011658,2025-02-03,오가닉,iOS,동의,False,545,76,2025-05-03,4,False,,7,29,True,True,76,8,0.10526315789473684,16,True,,False,False,False
U0011659,2025-02-02,퍼포먼스광고,iOS,동의,False,5,1,2025-02-02,0,False,,1,0,False,False,1,1,1.0,0,False,,False,False,False
U0011660,2025-02-18,오가닉,Android,미동의,False,9,1,2025-02-18,2,False,,1,3,True,True,0,0,,0,False,,False,False,False
U0011661,2025-02-23,오가닉,Android,미동의,False,42,8,2025-03-02,4,False,,7,16,True,True,0,0,,0,False,,False,True,False
U0011662,2025-02-27,퍼포먼스광고,Android,동의,False,71,15,2025-03-18,4,True,0.0,7,11,True,True,15,4,0.26666666666666666,6,False,False,False,True,False
U0011663,2025-02-01,오가닉,iOS,동의,False,17,3,2025-02-03,2,True,0.0,3,5,True,True,3,0,,1,False,False,False,False,False
U0011664,2025-05-18,오가닉,Android,미동의,False,378,44,2025-06-30,4,False,,7,34,True,True,0,0,,0,True,,False,False,False
U0011665,2025-05-07,퍼포먼스광고,iOS,동의,False,111,26,2025-06-16,4,False,,7,14,False,False,26,3,0.11538461538461539,15,True,,False,False,False
U0011666,2025-04-04,퍼포먼스광고,iOS,동의,False,15,1,2025-04-04,3,True,0.0,1,5,True,True,1,0,,1,False,False,False,True,False
U0011667,2025-01-18,오가닉,iOS,미동의,False,89,9,2025-01-26,4,True,0.0,7,16,True,True,0,0,,0,False,False,False,False,False
U0011668,2025-02-11,오가닉,Android,동의,False,471,82,2025-05-11,4,True,0.0,7,20,True,True,82,13,0.15853658536585366,26,True,True,False,False,True
U0011669,2025-04-18,퍼포먼스광고,iOS,미동의,False,174,50,2025-06-30,4,True,0.0,7,15,False,False,0,0,,0,True,True,False,False,False
U0011670,2025-02-10,퍼포먼스광고,iOS,동의,False,274,61,2025-05-10,4,True,0.0,7,20,False,False,60,6,0.1,18,True,True,False,False,True
U0011671,2025-01-31,퍼포먼스광고,iOS,미동의,False,12,3,2025-02-02,2,False,,3,5,False,False,0,0,,0,False,,False,False,False
U0011672,2025-01-24,퍼포먼스광고,Android,동의,False,26,8,2025-01-31,3,False,,7,6,False,False,8,2,0.25,0,False,,False,True,False
U0011673,2025-05-01,오가닉,iOS,동의,False,21,4,2025-05-04,3,False,,4,4,False,False,4,2,0.5,3,False,,False,True,False
U0011674,2025-01-12,퍼포먼스광고,Android,미동의,False,66,16,2025-01-29,4,True,0.0,7,17,True,True,0,0,,0,False,False,False,False,False
U0011675,2025-01-10,오가닉,iOS,동의,False,17,2,2025-01-11,3,True,0.0,2,6,True,True,2,0,,0,False,False,False,True,False
U0011676,2025-02-20,오가닉,iOS,동의,False,466,75,2025-05-19,4,True,0.0,7,28,True,True,75,5,0.06666666666666667,27,True,True,False,False,False
U0011677,2025-03-20,퍼포먼스광고,Android,동의,False,99,23,2025-04-21,4,True,0.0,7,6,False,False,23,2,0.08695652173913043,7,True,True,False,False,False
U0011678,2025-02-17,오가닉,iOS,동의,False,54,9,2025-02-27,3,False,,7,15,True,False,9,0,,1,False,,False,True,False
U0011679,2025-01-30,오가닉,iOS,동의,False,235,61,2025-04-28,4,True,0.0,7,8,True,True,60,5,0.08333333333333333,22,True,True,False,False,False
U0011680,2025-05-03,퍼포먼스광고,iOS,동의,False,54,7,2025-05-09,4,True,0.0,7,14,True,True,7,0,,5,False,False,False,False,False
U0011681,2025-02-05,퍼포먼스광고,iOS,미동의,False,21,1,2025-02-05,3,False,,1,5,True,True,0,0,,0,False,,False,False,False
U0011682,2025-02-14,퍼포먼스광고,iOS,미동의,False,144,25,2025-03-10,4,True,0.0,7,16,False,False,0,0,,0,False,False,False,False,True
U0011683,2025-03-27,퍼포먼스광고,iOS,미동의,False,70,15,2025-04-17,4,False,,7,10,True,True,2,0,,1,False,,False,False,False
U0011684,2025-02-08,퍼포먼스광고,Android,동의,False,9,2,2025-02-09,3,False,,2,3,False,False,2,0,,0,False,,False,False,True
U0011685,2025-02-12,퍼포먼스광고,iOS,동의,False,45,8,2025-02-21,3,False,,7,13,True,True,8,1,0.125,1,False,,False,False,True
U0011686,2025-04-10,오가닉,Android,미동의,False,12,4,2025-04-13,4,False,,4,4,False,False,0,0,,0,False,,False,False,False
U0011687,2025-03-19,오가닉,iOS,동의,False,62,6,2025-03-24,4,False,,6,28,True,True,6,0,,1,False,,False,False,False
U0011688,2025-03-28,퍼포먼스광고,iOS,미동의,False,22,6,2025-04-03,4,True,0.0,6,10,False,True,0,0,,0,False,False,False,False,False
U0011689,2025-02-07,퍼포먼스광고,Android,미동의,False,54,7,2025-02-13,4,False,,7,14,True,True,0,0,,0,False,,False,False,False
U0011690,2025-02-05,오가닉,iOS,미동의,False,34,9,2025-02-16,4,False,,7,14,False,False,0,0,,0,False,,False,False,False
U0011691,2025-02-02,퍼포먼스광고,iOS,미동의,False,33,7,2025-02-08,4,False,,7,16,True,True,0,0,,0,False,,False,True,False
U0011692,2025-02-01,퍼포먼스광고,iOS,동의,False,249,56,2025-05-01,4,True,0.0,7,11,True,True,56,7,0.125,10,True,True,False,False,False
