User_ID,가입일자,가입경로,기기,알림수신동의여부,알림수신동의_변경일자,signup_during_outage
U0009739,2025-02-22,퍼포먼스광고,iOS,동의,,False
U0009740,2025-05-10,퍼포먼스광고,Android,동의,,False
U0009741,2025-04-02,퍼포먼스광고,iOS,동의,,False
U0009742,2025-05-18,퍼포먼스광고,iOS,미동의,,False
U0009743,2025-03-17,오가닉,Android,미동의,,False
U0009744,2025-04-19,오가닉,Android,미동의,2025-06-10,False
U0009745,2025-05-18,퍼포먼스광고,Android,동의,,False
U0009746,2025-02-04,오가닉,iOS,미동의,,False
U0009747,2025-04-04,퍼포먼스광고,Android,동의,,False
U0009748,2025-03-03,오가닉,Android,동의,,False
U0009749,2025-01-02,퍼포먼스광고,Android,미동의,,False
U0009750,2025-05-04,퍼포먼스광고,iOS,미동의,,False
U0009751,2025-04-28,오가닉,iOS,동의,,False
U0009752,2025-02-15,오가닉,Android,미동의,,False
U0009753,2025-01-30,퍼포먼스광고,iOS,동의,2025-05-21,False
U0009754,2025-02-03,오가닉,iOS,미동의,,False
U0009755,2025-02-23,오가닉,Android,미동의,,False
U0009756,2025-05-11,퍼포먼스광고,iOS,미동의,,False
U0009757,2025-02-28,퍼포먼스광고,Android,동의,2025-04-05,False
U0009758,2025-03-17,퍼포먼스광고,iOS,동의,,False
U0009759,2025-02-28,퍼포먼스광고,Android,미동의,,False
U0009760,2025-01-04,퍼포먼스광고,iOS,동의,,False
U0009761,2025-02-20,오가닉,Android,동의,,False
U0009762,2025-02-28,오가닉,Android,동의,,False
U0009763,2025-04-05,퍼포먼스광고,Android,동의,,False
U0009764,2025-01-08,퍼포먼스광고,iOS,동의,,False
U0009765,2025-01-30,오가닉,iOS,미동의,2025-04-28,False
U0009766,2025-03-24,퍼포먼스광고,Android,미동의,,False
U0009767,2025-01-20,퍼포먼스광고,Android,동의,,False
U0009768,2025-05-09,오가닉,iOS,동의,,False
U0009769,2025-05-22,퍼포먼스광고,iOS,동의,,False
U0009770,2025-02-16,오가닉,Android,동의,,False
U0009771,2025-05-12,퍼포먼스광고,iOS,동의,,False
U0009772,2025-02-23,오가닉,iOS,동의,,False
U0009773,2025-04-29,오가닉,iOS,동의,2025-06-17,False
U0009774,2025-03-21,퍼포먼스광고,iOS,동의,,False
U0009775,2025-04-21,오가닉,iOS,동의,,False
U0009776,2025-01-17,퍼포먼스광고,Unknown,미동의,,False
U0009777,2025-01-07,오가닉,Android,미동의,,False
U0009778,2025-03-15,오가닉,iOS,동의,,False
U0009779,2025-04-04,퍼포먼스광고,Android,동의,,False
U0009780,2025-04-15,퍼포먼스광고,Android,미동의,,False
U0009781,2025-03-20,퍼포먼스광고,iOS,동의,,False
U0009782,2025-04-29,퍼포먼스광고,iOS,미동의,,False
U0009783,2025-02-26,오가닉,Android,동의,2025-05-04,False
U0009784,2025-02-08,퍼포먼스광고,iOS,동의,,False
U0009785,2025-01-25,퍼포먼스광고,iOS,동의,2025-05-18,False
U0009786,2025-03-25,퍼포먼스광고,iOS,동의,,False
U0009787,2025-03-04,퍼포먼스광고,iOS,동의,2025-05-03,False
U0009788,2025-04-17,오가닉,iOS,미동의,,False
U0009789,2025-03-27,퍼포먼스광고,iOS,동의,,False
U0009790,2025-01-09,Unknown,iOS,미동의,2025-03-22,False
U0009791,2025-01-10,오가닉,Android,동의,,False
U0009792,2025-05-08,오가닉,iOS,동의,2025-05-23,False
U0009793,2025-05-15,퍼포먼스광고,iOS,동의,2025-06-11,False
U0009794,2025-05-12,오가닉,Android,동의,,False
U0009795,2025-02-03,퍼포먼스광고,Android,동의,2025-05-31,False
U0009796,2025-02-05,오가닉,Android,미동의,,False
U0009797,2025-01-14,퍼포먼스광고,iOS,미동의,,False
U0009798,2025-01-02,오가닉,Android,동의,,False
U0009799,2025-01-20,퍼포먼스광고,Android,미동의,,False
U0009800,2025-02-26,오가닉,Android,동의,2025-04-20,False
U0009801,2025-02-04,퍼포먼스광고,Android,미동의,,False
U0009802,2025-02-19,오가닉,iOS,동의,,False
U0009803,2025-03-02,퍼포먼스광고,Android,미동의,,False
U0009804,2025-05-17,퍼포먼스광고,iOS,미동의,,False
U0009805,2025-01-31,오가닉,iOS,동의,,False
U0009806,2025-03-12,오가닉,Android,미동의,,True
U0009807,2025-02-20,퍼포먼스광고,iOS,동의,,False
U0009808,2025-02-26,오가닉,iOS,동의,,False
U0009809,2025-02-26,오가닉,iOS,미동의,,False
U0009810,2025-01-23,퍼포먼스광고,Android,미동의,,False
U0009811,2025-01-20,오가닉,iOS,미동의,,False
U0009812,2025-05-13,오가닉,Android,동의,2025-06-20,False
U0009813,2025-05-16,오가닉,Android,동의,,False
U0009814,2025-01-08,오가닉,Android,동의,,False
U0009815,2025-02-15,퍼포먼스광고,iOS,동의,,False
U0009816,2025-05-25,오가닉,iOS,동의,,False
U0009817,2025-01-20,퍼포먼스광고,iOS,미동의,,False
U0009818,2025-03-09,퍼포먼스광고,iOS,동의,,False
U0009819,2025-05-12,퍼포먼스광고,Android,동의,,False
U0009820,2025-02-28,퍼포먼스광고,Android,동의,,False
U0009821,2025-02-15,퍼포먼스광고,iOS,동의,,False
U0009822,2025-04-22,퍼포먼스광고,iOS,동의,2025-05-14,False
U0009823,2025-04-24,오가닉,Android,동의,,False
U0009824,2025-01-07,퍼포먼스광고,Android,동의,,False
U0009825,2025-01-20,퍼포먼스광고,iOS,동의,,False
U0009826,2025-03-27,퍼포먼스광고,iOS,미동의,,False
U0009827,2025-04-07,오가닉,Android,미동의,,False
U0009828,2025-01-06,퍼포먼스광고,iOS,미동의,,False
U0009829,2025-01-02,퍼포먼스광고,Android,동의,,False
U0009830,2025-01-02,오가닉,iOS,미동의,,False
U0009831,2025-03-18,오가닉,iOS,동의,,False
U0009832,2025-01-02,오가닉,iOS,동의,,False
U0009833,2025-03-23,퍼포먼스광고,iOS,동의,,False
U0009834,2025-02-17,오가닉,iOS,동의,,False
U0009835,2025-01-05,오가닉,Android,동의,,False
U0009836,2025-02-07,오가닉,Android,동의,,False
U0009837,2025-02-17,오가닉,iOS,미동의,,False
U0009838,2025-02-20,퍼포먼스광고,Android,동의,,False
U0009839,2025-02-15,퍼포먼스광고,Android,동의,,False
U0009840,2025-01-27,오가닉,iOS,동의,,False
U0009841,2025-02-01,퍼포먼스광고,iOS,미동의,2025-05-06,False
U0009842,2025-02-17,오가닉,iOS,동의,,False
U0009843,2025-02-20,오가닉,iOS,미동의,,False
U0009844,2025-03-02,오가닉,Android,미동의,,False
U0009845,2025-04-24,오가닉,iOS,동의,,False
U0009846,2025-02-27,퍼포먼스광고,iOS,미동의,,False
U0009847,2025-01-05,오가닉,Android,미동의,,False
U0009848,2025-03-03,오가닉,iOS,동의,,False
U0009849,2025-02-23,오가닉,iOS,미동의,,False
U0009850,2025-01-03,퍼포먼스광고,iOS,동의,,False
U0009851,2025-02-06,퍼포먼스광고,Android,미동의,,False
U0009852,2025-03-23,오가닉,Android,동의,,False
U0009853,2025-02-11,퍼포먼스광고,Android,동의,,False
U0009854,2025-02-09,오가닉,Android,동의,,False
U0009855,2025-04-01,오가닉,Android,동의,2025-04-23,False
U0009856,2025-02-13,퍼포먼스광고,iOS,동의,,False
U0009857,2025-03-27,퍼포먼스광고,Android,동의,,False
U0009858,2025-02-28,오가닉,iOS,동의,2025-04-19,False
U0009859,2025-01-21,오가닉,iOS,동의,,False
U0009860,2025-02-02,퍼포먼스광고,iOS,동의,2025-03-09,False
U0009861,2025-01-04,오가닉,Android,미동의,,False
U0009862,2025-04-14,퍼포먼스광고,Android,동의,,False
U0009863,2025-02-11,오가닉,Android,동의,2025-04-17,False
U0009864,2025-02-04,오가닉,iOS,동의,,False
U0009865,2025-03-16,오가닉,Android,동의,,False
U0009866,2025-03-03,퍼포먼스광고,Android,동의,,False
U0009867,2025-01-25,오가닉,iOS,동의,,False
U0009868,2025-02-16,퍼포먼스광고,iOS,미동의,,False
U0009869,2025-01-22,퍼포먼스광고,iOS,동의,,False
U0009870,2025-04-05,오가닉,iOS,동의,,False
U0009871,2025-02-03,퍼포먼스광고,iOS,미동의,,False
U0009872,2025-03-29,Unknown,Android,동의,,False
U0009873,2025-03-09,오가닉,Android,동의,,False
U0009874,2025-04-16,오가닉,Android,동의,,False
U0009875,2025-01-22,오가닉,iOS,동의,,False
U0009876,2025-05-20,퍼포먼스광고,Android,미동의,,False
U0009877,2025-01-22,퍼포먼스광고,iOS,동의,,False
U0009878,2025-04-12,퍼포먼스광고,iOS,동의,,False
U0009879,2025-02-16,오가닉,Android,동의,,False
U0009880,2025-02-23,오가닉,iOS,동의,,False
U0009881,2025-01-30,퍼포먼스광고,iOS,동의,,False
U0009882,2025-02-08,퍼포먼스광고,Android,미동의,,False
U0009883,2025-04-02,오가닉,iOS,동의,2025-05-28,False
U0009884,2025-04-27,퍼포먼스광고,iOS,동의,,False
U0009885,2025-02-15,오가닉,Android,미동의,,False
U0009886,2025-02-21,퍼포먼스광고,iOS,미동의,,False
U0009887,2025-05-26,오가닉,iOS,미동의,,False
U0009888,2025-05-06,퍼포먼스광고,iOS,동의,,False
U0009889,2025-04-30,퍼포먼스광고,iOS,동의,,False
U0009890,2025-02-25,오가닉,iOS,미동의,,False
U0009891,2025-04-28,퍼포먼스광고,Android,동의,,False
U0009892,2025-05-23,퍼포먼스광고,Android,동의,,False
U0009893,2025-04-19,오가닉,iOS,동의,2025-05-29,False
U0009894,2025-05-22,오가닉,iOS,미동의,2025-06-06,False
U0009895,2025-02-07,오가닉,iOS,동의,,False
U0009896,2025-05-07,퍼포먼스광고,iOS,동의,2025-06-20,False
U0009897,2025-01-28,퍼포먼스광고,iOS,미동의,2025-04-24,False
U0009898,2025-04-22,오가닉,iOS,동의,2025-06-21,False
U0009899,2025-03-23,퍼포먼스광고,iOS,미동의,,False
U0009900,2025-03-12,퍼포먼스광고,iOS,동의,2025-04-08,True
U0009901,2025-02-03,퍼포먼스광고,iOS,동의,,False
U0009902,2025-03-28,퍼포먼스광고,Android,동의,,False
U0009903,2025-03-03,퍼포먼스광고,Android,동의,,False
U0009904,2025-02-07,오가닉,Android,미동의,,False
U0009905,2025-05-14,퍼포먼스광고,Android,동의,,False
U0009906,2025-04-11,오가닉,iOS,미동의,,False
U0009907,2025-02-27,오가닉,iOS,미동의,,False
U0009908,2025-02-20,퍼포먼스광고,Android,동의,,False
U0009909,2025-04-24,퍼포먼스광고,iOS,동의,,False
U0009910,2025-01-27,퍼포먼스광고,iOS,동의,,False
U0009911,2025-02-07,퍼포먼스광고,Android,동의,,False
U0009912,2025-05-04,퍼포먼스광고,Android,동의,2025-06-08,False
U0009913,2025-01-02,퍼포먼스광고,Android,미동의,2025-03-21,False
U0009914,2025-02-17,오가닉,Android,동의,,False
U0009915,2025-02-20,오가닉,Android,동의,,False
U0009916,2025-02-11,퍼포먼스광고,iOS,미동의,,False
U0009917,2025-02-21,오가닉,iOS,동의,,False
U0009918,2025-04-29,오가닉,Android,동의,,False
U0009919,2025-04-28,오가닉,iOS,동의,,False
U0009920,2025-03-03,퍼포먼스광고,Android,동의,,False
U0009921,2025-01-17,퍼포먼스광고,iOS,동의,,False
U0009922,2025-01-23,오가닉,Android,미동의,,False
U0009923,2025-05-24,퍼포먼스광고,iOS,미동의,,False
U0009924,2025-01-22,오가닉,Android,동의,,False
U0009925,2025-04-13,오가닉,iOS,동의,,False
U0009926,2025-03-28,퍼포먼스광고,Android,동의,2025-04-15,False
U0009927,2025-02-09,오가닉,iOS,미동의,2025-05-01,False
U0009928,2025-03-30,퍼포먼스광고,iOS,동의,,False
U0009929,2025-04-10,오가닉,iOS,미동의,,False
U0009930,2025-02-04,오가닉,Android,미동의,2025-05-12,False
U0009931,2025-04-23,퍼포먼스광고,Android,미동의,2025-05-12,False
U0009932,2025-05-06,퍼포먼스광고,Android,동의,2025-06-19,False
U0009933,2025-04-30,오가닉,iOS,동의,,False
U0009934,2025-03-09,퍼포먼스광고,iOS,동의,,False
U0009935,2025-02-26,오가닉,iOS,동의,,False
U0009936,2025-02-12,Unknown,iOS,동의,,False
U0009937,2025-05-03,오가닉,iOS,동의,,False
U0009938,2025-02-25,퍼포먼스광고,iOS,동의,,False
U0009939,2025-03-05,퍼포먼스광고,iOS,동의,,False
U0009940,2025-05-11,오가닉,Android,미동의,2025-05-30,False
U0009941,2025-01-17,퍼포먼스광고,iOS,미동의,,False
U0009942,2025-04-29,퍼포먼스광고,Unknown,동의,,False
U0009943,2025-02-24,퍼포먼스광고,iOS,미동의,,False
U0009944,2025-01-12,퍼포먼스광고,Android,동의,,False
U0009945,2025-03-02,오가닉,Android,미동의,,False
U0009946,2025-03-10,퍼포먼스광고,Android,동의,,True
U0009947,2025-04-18,오가닉,Android,동의,,False
U0009948,2025-04-08,오가닉,Android,동의,,False
U0009949,2025-05-19,오가닉,Android,동의,,False
U0009950,2025-01-10,퍼포먼스광고,iOS,동의,,False
U0009951,2025-04-27,퍼포먼스광고,iOS,동의,,False
U0009952,2025-02-04,오가닉,Android,동의,,False
U0009953,2025-03-05,퍼포먼스광고,Android,동의,,False
U0009954,2025-03-20,오가닉,Android,미동의,2025-04-21,False
U0009955,2025-03-22,오가닉,iOS,동의,,False
U0009956,2025-01-29,퍼포먼스광고,Android,미동의,2025-05-11,False
U0009957,2025-04-21,퍼포먼스광고,Android,동의,,False
U0009958,2025-04-07,퍼포먼스광고,Android,동의,,False
U0009959,2025-05-02,오가닉,iOS,미동의,,False
U0009960,2025-03-30,퍼포먼스광고,iOS,미동의,2025-05-07,False
U0009961,2025-03-16,퍼포먼스광고,Android,미동의,,False
U0009962,2025-03-16,오가닉,Android,동의,,False
U0009963,2025-05-15,퍼포먼스광고,iOS,동의,,False
U0009964,2025-03-02,퍼포먼스광고,iOS,동의,,False
U0009965,2025-02-20,오가닉,iOS,동의,,False
U0009966,2025-02-10,오가닉,Unknown,미동의,,False
U0009967,2025-02-21,오가닉,iOS,동의,,False
U0009968,2025-01-10,오가닉,iOS,미동의,,False
U0009969,2025-03-02,오가닉,Android,미동의,,False
U0009970,2025-02-01,오가닉,iOS,동의,,False
U0009971,2025-04-26,오가닉,Android,동의,,False
U0009972,2025-05-23,퍼포먼스광고,iOS,동의,,False
U0009973,2025-02-09,퍼포먼스광고,Android,미동의,,False
U0009974,2025-02-15,퍼포먼스광고,iOS,미동의,,False
U0009975,2025-02-24,퍼포먼스광고,iOS,동의,2025-04-26,False
U0009976,2025-02-15,오가닉,iOS,동의,,False
U0009977,2025-05-26,오가닉,iOS,동의,,False
U0009978,2025-01-16,오가닉,iOS,미동의,,False
U0009979,2025-05-06,퍼포먼스광고,Android,동의,,False
U0009980,2025-04-13,오가닉,Android,동의,,False
U0009981,2025-02-18,퍼포먼스광고,Android,동의,,False
U0009982,2025-05-17,오가닉,iOS,동의,2025-06-29,False
U0009983,2025-02-04,오가닉,iOS,동의,,False
U0009984,2025-05-07,퍼포먼스광고,iOS,미동의,,False
U0009985,2025-02-04,오가닉,Android,미동의,2025-05-17,False
U0009986,2025-02-18,퍼포먼스광고,Android,미동의,,False
U0009987,2025-02-05,오가닉,iOS,동의,,False
U0009988,2025-02-09,퍼포먼스광고,iOS,동의,,False
U0009989,2025-02-07,퍼포먼스광고,iOS,동의,,False
U0009990,2025-04-15,퍼포먼스광고,iOS,동의,,False
U0009991,2025-02-11,오가닉,iOS,동의,,False
U0009992,2025-05-07,퍼포먼스광고,iOS,미동의,,False
U0009993,2025-02-15,퍼포먼스광고,Android,동의,,False
U0009994,2025-03-30,퍼포먼스광고,Android,미동의,,False
U0009995,2025-05-19,퍼포먼스광고,Android,미동의,,False
U0009996,2025-01-13,오가닉,iOS,미동의,,False
U0009997,2025-03-21,오가닉,iOS,동의,,False
U0009998,2025-02-08,퍼포먼스광고,Android,동의,,False
U0009999,2025-02-21,퍼포먼스광고,iOS,동의,,False
U0010000,2025-05-19,퍼포먼스광고,iOS,동의,,False
U0010001,2025-02-01,오가닉,iOS,동의,,False
U0010002,2025-04-26,오가닉,Android,동의,,False
U0010003,2025-02-12,오가닉,Android,동의,,False
U0010004,2025-02-27,퍼포먼스광고,Android,미동의,,False
U0010005,2025-01-23,오가닉,iOS,동의,2025-03-12,False
U0010006,2025-03-11,퍼포먼스광고,iOS,동의,,True
U0010007,2025-03-07,퍼포먼스광고,Android,동의,,False
U0010008,2025-03-09,퍼포먼스광고,Android,동의,,False
U0010009,2025-02-23,퍼포먼스광고,Android,동의,2025-05-08,False
U0010010,2025-02-15,퍼포먼스광고,Android,미동의,,False
U0010011,2025-02-01,오가닉,iOS,동의,,False
U0010012,2025-02-14,오가닉,iOS,미동의,,False
U0010013,2025-01-16,오가닉,iOS,동의,2025-05-16,False
U0010014,2025-04-16,퍼포먼스광고,Android,동의,,False
U0010015,2025-03-20,오가닉,iOS,미동의,,False
U0010016,2025-03-09,오가닉,iOS,미동의,,False
U0010017,2025-03-21,오가닉,iOS,미동의,2025-04-23,False
U0010018,2025-02-15,오가닉,Android,동의,,False
U0010019,2025-04-29,퍼포먼스광고,iOS,동의,2025-05-30,False
U0010020,2025-02-05,퍼포먼스광고,Android,미동의,2025-05-10,False
U0010021,2025-04-22,퍼포먼스광고,Android,미동의,,False
U0010022,2025-05-26,오가닉,Android,미동의,,False
U0010023,2025-03-13,오가닉,Android,미동의,,True
U0010024,2025-04-11,퍼포먼스광고,iOS,동의,,False
U0010025,2025-02-11,퍼포먼스광고,Android,동의,,False
U0010026,2025-05-15,오가닉,iOS,동의,2025-06-16,False
U0010027,2025-02-17,퍼포먼스광고,Android,동의,,False
U0010028,2025-04-26,퍼포먼스광고,iOS,미동의,,False
U0010029,2025-04-17,오가닉,iOS,동의,2025-05-22,False
U0010030,2025-04-11,오가닉,iOS,동의,,False
U0010031,2025-01-13,퍼포먼스광고,Android,동의,,False
U0010032,2025-01-09,오가닉,iOS,동의,,False
U0010033,2025-04-11,퍼포먼스광고,iOS,동의,,False
U0010034,2025-02-21,오가닉,Android,미동의,,False
U0010035,2025-03-16,오가닉,iOS,동의,,False
U0010036,2025-05-16,퍼포먼스광고,iOS,동의,,False
U0010037,2025-05-22,퍼포먼스광고,iOS,미동의,,False
U0010038,2025-02-19,퍼포먼스광고,iOS,미동의,,False
U0010039,2025-02-02,퍼포먼스광고,Android,동의,,False
U0010040,2025-02-20,퍼포먼스광고,iOS,미동의,,False
U0010041,2025-05-26,퍼포먼스광고,Android,동의,,False
U0010042,2025-03-23,퍼포먼스광고,Android,미동의,,False
U0010043,2025-03-08,퍼포먼스광고,iOS,미동의,,False
U0010044,2025-02-27,퍼포먼스광고,Android,동의,2025-05-30,False
U0010045,2025-01-26,퍼포먼스광고,iOS,미동의,,False
U0010046,2025-03-13,퍼포먼스광고,iOS,동의,,True
U0010047,2025-01-04,퍼포먼스광고,Android,Unknown,,False
U0010048,2025-04-24,퍼포먼스광고,iOS,동의,,False
U0010049,2025-05-06,오가닉,Android,미동의,,False
U0010050,2025-05-17,퍼포먼스광고,iOS,동의,,False
U0010051,2025-05-25,퍼포먼스광고,iOS,동의,,False
U0010052,2025-04-01,퍼포먼스광고,Android,동의,,False
U0010053,2025-02-23,오가닉,iOS,동의,,False
U0010054,2025-01-04,오가닉,iOS,동의,,False
U0010055,2025-02-23,퍼포먼스광고,Android,동의,,False
U0010056,2025-05-07,퍼포먼스광고,iOS,동의,,False
U0010057,2025-02-02,퍼포먼스광고,iOS,동의,2025-05-26,False
U0010058,2025-02-16,Unknown,iOS,동의,,False
U0010059,2025-01-17,퍼포먼스광고,iOS,동의,,False
U0010060,2025-03-25,퍼포먼스광고,Android,미동의,2025-04-20,False
U0010061,2025-02-05,퍼포먼스광고,iOS,동의,,False
U0010062,2025-05-17,퍼포먼스광고,iOS,미동의,2025-06-23,False
U0010063,2025-05-17,오가닉,Android,미동의,,False
U0010064,2025-01-26,오가닉,iOS,동의,2025-02-13,False
U0010065,2025-03-15,오가닉,iOS,미동의,,False
U0010066,2025-02-02,오가닉,iOS,동의,,False
U0010067,2025-01-23,퍼포먼스광고,iOS,동의,,False
U0010068,2025-01-25,오가닉,iOS,동의,2025-03-11,False
U0010069,2025-01-23,오가닉,Android,미동의,,False
U0010070,2025-05-26,오가닉,Android,미동의,2025-06-18,False
U0010071,2025-05-07,퍼포먼스광고,iOS,미동의,,False
U0010072,2025-02-10,오가닉,Android,동의,,False
U0010073,2025-02-04,퍼포먼스광고,iOS,동의,,False
U0010074,2025-05-02,오가닉,iOS,동의,2025-06-23,False
U0010075,2025-04-05,오가닉,Android,미동의,,False
U0010076,2025-03-05,퍼포먼스광고,Android,미동의,,False
U0010077,2025-01-08,오가닉,Android,미동의,2025-03-30,False
U0010078,2025-04-10,퍼포먼스광고,Android,동의,,False
U0010079,2025-02-12,퍼포먼스광고,iOS,동의,,False
U0010080,2025-02-05,퍼포먼스광고,iOS,동의,,False
U0010081,2025-05-18,오가닉,iOS,동의,,False
U0010082,2025-03-28,오가닉,Android,동의,,False
U0010083,2025-02-03,퍼포먼스광고,iOS,동의,,False
U0010084,2025-04-08,퍼포먼스광고,iOS,미동의,2025-06-10,False
U0010085,2025-03-17,오가닉,iOS,동의,,False
U0010086,2025-05-04,오가닉,Android,동의,,False
U0010087,2025-02-05,오가닉,Android,동의,,False
U0010088,2025-02-26,오가닉,iOS,동의,,False
U0010089,2025-02-11,퍼포먼스광고,Android,동의,2025-03-23,False
U0010090,2025-04-12,퍼포먼스광고,Android,Unknown,,False
U0010091,2025-04-02,오가닉,iOS,미동의,,False
U0010092,2025-02-01,퍼포먼스광고,Android,미동의,,False
U0010093,2025-05-02,오가닉,Android,동의,,False
U0010094,2025-04-24,오가닉,Android,동의,,False
U0010095,2025-02-25,퍼포먼스광고,Android,미동의,,False
U0010096,2025-03-16,퍼포먼스광고,Android,동의,,False
U0010097,2025-03-15,오가닉,iOS,미동의,2025-04-25,False
U0010098,2025-04-24,오가닉,iOS,동의,,False
U0010099,2025-03-01,오가닉,iOS,미동의,,False
U0010100,2025-03-16,오가닉,iOS,동의,2025-04-30,False
U0010101,2025-05-02,퍼포먼스광고,iOS,미동의,,False
U0010102,2025-01-14,오가닉,iOS,동의,,False
U0010103,2025-01-12,퍼포먼스광고,iOS,미동의,,False
U0010104,2025-02-08,퍼포먼스광고,Android,미동의,,False
U0010105,2025-01-20,퍼포먼스광고,Android,동의,2025-04-23,False
U0010106,2025-02-18,퍼포먼스광고,iOS,동의,,False
U0010107,2025-04-26,오가닉,Android,동의,,False
U0010108,2025-01-20,퍼포먼스광고,Android,동의,,False
U0010109,2025-02-20,퍼포먼스광고,Android,동의,,False
U0010110,2025-04-15,퍼포먼스광고,Android,Unknown,2025-05-19,False
U0010111,2025-04-28,오가닉,iOS,동의,,False
U0010112,2025-01-26,오가닉,Android,미동의,,False
U0010113,2025-04-30,Unknown,Android,동의,,False
U0010114,2025-04-07,오가닉,Android,미동의,2025-05-16,False
U0010115,2025-01-09,오가닉,iOS,동의,,False
U0010116,2025-01-21,퍼포먼스광고,Android,동의,,False
U0010117,2025-02-22,오가닉,Android,동의,,False
U0010118,2025-04-12,퍼포먼스광고,iOS,동의,,False
U0010119,2025-02-06,퍼포먼스광고,Android,동의,,False
U0010120,2025-03-09,오가닉,Android,미동의,,False
U0010121,2025-05-17,Unknown,iOS,미동의,,False
U0010122,2025-05-21,퍼포먼스광고,iOS,동의,2025-06-26,False
U0010123,2025-05-11,오가닉,iOS,동의,,False
U0010124,2025-05-08,오가닉,Android,동의,,False
U0010125,2025-03-02,오가닉,Android,미동의,,False
U0010126,2025-01-09,오가닉,Android,동의,2025-04-13,False
U0010127,2025-04-29,오가닉,Android,동의,,False
U0010128,2025-02-22,퍼포먼스광고,Android,동의,,False
U0010129,2025-04-08,퍼포먼스광고,Android,미동의,,False
U0010130,2025-05-06,퍼포먼스광고,Android,미동의,,False
U0010131,2025-02-21,오가닉,iOS,미동의,,False
U0010132,2025-01-06,퍼포먼스광고,iOS,Unknown,,False
U0010133,2025-03-24,오가닉,iOS,동의,,False
U0010134,2025-03-03,오가닉,Android,동의,,False
U0010135,2025-01-30,퍼포먼스광고,Android,미동의,,False
U0010136,2025-04-21,오가닉,iOS,미동의,,False
U0010137,2025-03-11,퍼포먼스광고,iOS,동의,,True
U0010138,2025-05-04,퍼포먼스광고,Android,동의,,False
U0010139,2025-02-23,오가닉,Android,미동의,,False
U0010140,2025-02-15,퍼포먼스광고,iOS,동의,,False
U0010141,2025-01-04,오가닉,iOS,동의,,False
U0010142,2025-03-10,퍼포먼스광고,Android,미동의,,True
U0010143,2025-04-20,오가닉,Android,미동의,,False
U0010144,2025-05-11,오가닉,iOS,동의,,False
U0010145,2025-05-13,오가닉,iOS,동의,,False
U0010146,2025-05-13,퍼포먼스광고,Android,미동의,,False
U0010147,2025-05-08,퍼포먼스광고,Android,동의,,False
U0010148,2025-04-11,오가닉,iOS,동의,2025-05-15,False
U0010149,2025-04-27,퍼포먼스광고,Android,동의,2025-05-29,False
U0010150,2025-02-11,퍼포먼스광고,iOS,미동의,,False
U0010151,2025-03-13,오가닉,Android,동의,,True
U0010152,2025-03-17,퍼포먼스광고,Android,미동의,,False
U0010153,2025-04-27,퍼포먼스광고,Android,미동의,2025-05-13,False
U0010154,2025-03-30,오가닉,Android,미동의,,False
U0010155,2025-02-05,퍼포먼스광고,iOS,미동의,,False
U0010156,2025-04-06,오가닉,Android,동의,,False
U0010157,2025-01-16,퍼포먼스광고,Android,동의,,False
U0010158,2025-02-13,퍼포먼스광고,iOS,동의,,False
U0010159,2025-04-28,퍼포먼스광고,Android,미동의,,False
U0010160,2025-03-06,퍼포먼스광고,iOS,미동의,,False
U0010161,2025-02-04,퍼포먼스광고,iOS,동의,,False
U0010162,2025-02-19,퍼포먼스광고,Android,동의,,False
U0010163,2025-04-18,오가닉,iOS,동의,2025-05-16,False
U0010164,2025-02-26,오가닉,Android,동의,,False
U0010165,2025-03-11,오가닉,iOS,동의,,True
U0010166,2025-01-19,퍼포먼스광고,Android,동의,2025-04-09,False
U0010167,2025-02-18,오가닉,Android,동의,,False
U0010168,2025-02-07,오가닉,Android,동의,,False
U0010169,2025-04-18,퍼포먼스광고,Android,동의,,False
U0010170,2025-02-17,오가닉,Android,미동의,,False
U0010171,2025-04-08,퍼포먼스광고,Android,동의,,False
U0010172,2025-02-18,오가닉,iOS,동의,,False
U0010173,2025-01-05,퍼포먼스광고,Android,동의,,False
U0010174,2025-02-13,퍼포먼스광고,Android,동의,,False
U0010175,2025-01-25,오가닉,Android,미동의,,False
U0010176,2025-05-11,퍼포먼스광고,iOS,미동의,2025-06-16,False
U0010177,2025-02-15,퍼포먼스광고,Android,미동의,,False
U0010178,2025-04-10,오가닉,iOS,동의,,False
U0010179,2025-02-03,퍼포먼스광고,iOS,동의,,False
U0010180,2025-03-28,퍼포먼스광고,iOS,동의,,False
U0010181,2025-05-20,오가닉,Android,동의,,False
U0010182,2025-01-19,퍼포먼스광고,iOS,미동의,,False
U0010183,2025-04-13,오가닉,Android,미동의,2025-05-22,False
U0010184,2025-03-20,퍼포먼스광고,iOS,미동의,2025-05-12,False
U0010185,2025-03-27,퍼포먼스광고,Android,동의,,False
U0010186,2025-01-08,퍼포먼스광고,Android,미동의,,False
U0010187,2025-03-08,오가닉,iOS,미동의,,False
U0010188,2025-02-20,퍼포먼스광고,Android,동의,,False
U0010189,2025-02-27,퍼포먼스광고,iOS,미동의,2025-05-21,False
U0010190,2025-01-26,오가닉,iOS,미동의,,False
U0010191,2025-04-30,퍼포먼스광고,Android,동의,,False
U0010192,2025-03-18,오가닉,iOS,동의,2025-05-04,False
U0010193,2025-05-09,퍼포먼스광고,iOS,미동의,,False
U0010194,2025-02-17,퍼포먼스광고,Android,동의,,False
